"CLIENTNUM","Attrition_Flag","Customer_Age","Gender","Dependent_count","Education_Level","Marital_Status","Income_Category","Card_Category","Months_on_book","Total_Relationship_Count","Months_Inactive_12_mon","Contacts_Count_12_mon","Credit_Limit","Total_Revolving_Bal","Avg_Open_To_Buy","Total_Amt_Chng_Q4_Q1","Total_Trans_Amt","Total_Trans_Ct","Total_Ct_Chng_Q4_Q1","Avg_Utilization_Ratio","Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1","Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"
817041408,"Existing Customer",56,"F",3,"High School","Married","Unknown","Blue",41,3,2,3,4169,1549,2620,0.768,4519,82,0.708,0.372,0.00019311,0.99981
771942333,"Existing Customer",65,"M",1,"College","Single","Less than $40K","Blue",54,5,2,2,5363,1309,4054,0.574,3855,63,0.703,0.244,0.00010387,0.9999
755247108,"Existing Customer",50,"F",2,"Doctorate","Single","Less than $40K","Blue",43,4,1,0,3206,0,3206,0.631,4731,82,0.822,0,2.94e-05,0.99997
715710708,"Existing Customer",50,"M",2,"Unknown","Married","$60K - $80K","Blue",37,6,3,2,18085,747,17338,0.681,4583,76,0.52,0.041,0.00019771,0.9998
713858733,"Existing Customer",61,"F",0,"Post-Graduate","Married","$40K - $60K","Blue",53,4,3,2,2566,2164,402,0.578,4344,73,0.659,0.843,0.00018162,0.99982
717129333,"Existing Customer",35,"F",2,"Graduate","Married","$40K - $60K","Blue",25,3,1,2,1438.3,0,1438.3,0.744,4434,73,0.78,0,5.5077e-05,0.99994
716924958,"Attrited Customer",65,"F",2,"Graduate","Single","Less than $40K","Blue",56,3,0,3,6812,1926,4886,0.735,2288,48,0.778,0.283,0.97166,0.02834
719614758,"Existing Customer",45,"F",4,"Graduate","Single","$40K - $60K","Blue",34,3,2,2,2700,1977,723,0.801,4984,75,1.083,0.732,0.00011937,0.99988
721537683,"Existing Customer",50,"F",3,"Post-Graduate","Married","Unknown","Blue",41,3,3,3,5471,1342,4129,0.577,4002,67,0.763,0.245,0.00036935,0.99963
771500358,"Existing Customer",43,"F",2,"Uneducated","Divorced","Less than $40K","Blue",31,5,3,1,4332,1313,3019,0.671,4093,84,0.826,0.303,0.00011153,0.99989
711531858,"Attrited Customer",48,"F",4,"Unknown","Married","Less than $40K","Blue",41,3,3,3,2447,1267,1180,0.449,2132,37,0.37,0.518,0.99714,0.00285845
715060158,"Existing Customer",41,"F",4,"Graduate","Single","Less than $40K","Blue",26,5,2,2,1783,1282,501,0.504,3853,76,0.617,0.719,0.00011937,0.99988
779725833,"Existing Customer",42,"M",2,"Graduate","Single","$60K - $80K","Blue",26,4,3,2,11761,1775,9986,0.925,4946,73,0.698,0.151,0.00017987,0.99982
716592558,"Existing Customer",52,"F",1,"High School","Single","Less than $40K","Blue",36,3,3,3,2340,1101,1239,0.766,4501,68,0.7,0.471,0.00027604,0.99972
771020133,"Existing Customer",45,"F",5,"Uneducated","Single","Less than $40K","Blue",32,3,3,0,2859,1776,1083,0.79,4440,79,0.756,0.621,7.0436e-05,0.99993
709153008,"Existing Customer",37,"M",3,"High School","Married","$40K - $60K","Blue",36,3,3,3,2523,2481,42,0.744,4683,76,0.689,0.983,0.00030516,0.99969
713394858,"Existing Customer",48,"M",2,"Post-Graduate","Married","$40K - $60K","Blue",34,4,2,2,4776,0,4776,0.626,4581,60,0.622,0,0.00013393,0.99987
721175283,"Existing Customer",59,"F",1,"Graduate","Married","Less than $40K","Blue",36,3,1,1,2697,1410,1287,0.925,4489,58,0.706,0.523,3.1176e-05,0.99997
715503558,"Existing Customer",57,"F",3,"High School","Married","Less than $40K","Blue",36,6,2,3,3542,2417,1125,0.687,4127,71,0.479,0.682,0.00019311,0.99981
819943458,"Attrited Customer",57,"M",3,"Graduate","Single","$120K +","Blue",52,6,4,3,34516,1000,33516,0.694,1777,37,0.542,0.029,0.99737,0.0026282
717094758,"Existing Customer",40,"F",4,"Post-Graduate","Married","Unknown","Blue",29,5,3,1,8823,0,8823,0.812,4453,84,0.787,0,0.00013386,0.99987
772073508,"Attrited Customer",52,"F",1,"College","Single","Less than $40K","Blue",41,5,3,6,1764,0,1764,0.824,2740,47,0.343,0,0.9993,0.00069828
721351983,"Attrited Customer",43,"F",4,"Uneducated","Married","Less than $40K","Blue",36,5,3,3,3492,2517,975,0.6,2510,47,0.621,0.721,0.99694,0.00305523
714477408,"Attrited Customer",36,"F",3,"High School","Married","Less than $40K","Blue",36,3,3,3,2977,1340,1637,0.507,2201,39,0.345,0.45,0.99673,0.00326528
718471758,"Existing Customer",49,"M",4,"Doctorate","Single","$60K - $80K","Silver",37,5,2,2,30976,2051,28925,0.684,3193,69,0.725,0.066,0.00015608,0.99984
711607833,"Existing Customer",43,"M",5,"High School","Married","$60K - $80K","Blue",36,5,2,1,2810,2384,426,0.859,4875,97,0.764,0.848,6.889e-05,0.99993
708621408,"Existing Customer",39,"F",1,"Unknown","Single","Less than $40K","Blue",28,3,2,1,1438.3,0,1438.3,0.799,4173,82,0.64,0,7.0819e-05,0.99993
719277033,"Existing Customer",44,"M",3,"High School","Single","$40K - $60K","Blue",34,5,3,1,8997,708,8289,0.586,4558,62,0.676,0.079,0.00010943,0.99989
813905508,"Existing Customer",57,"F",3,"Uneducated","Single","Less than $40K","Blue",52,4,3,3,2002,1188,814,0.63,3735,73,0.659,0.593,0.00032275,0.99968
719761458,"Existing Customer",55,"M",4,"Post-Graduate","Single","$60K - $80K","Blue",36,3,2,1,4998,1626,3372,0.695,4329,61,0.694,0.325,8.4706e-05,0.99992
708222558,"Existing Customer",37,"F",2,"Post-Graduate","Married","Less than $40K","Blue",36,6,2,3,2310,1513,797,0.682,4191,77,0.833,0.655,0.00022525,0.99977
713937558,"Existing Customer",54,"F",2,"High School","Married","$40K - $60K","Blue",36,3,3,3,3892,0,3892,0.738,4318,74,0.762,0,0.00029408,0.99971
709603608,"Existing Customer",34,"M",3,"Uneducated","Married","$60K - $80K","Blue",25,6,1,1,2345,1643,702,0.678,4634,69,0.643,0.701,3.5437e-05,0.99996
804661083,"Existing Customer",50,"M",0,"Graduate","Single","$80K - $120K","Blue",45,3,2,2,2135,1506,629,0.883,4821,77,0.711,0.705,9.7673e-05,0.9999
720977358,"Existing Customer",50,"F",2,"Unknown","Single","Less than $40K","Blue",36,3,2,2,2528,1689,839,0.514,4269,78,0.857,0.668,0.00012511,0.99987
718420308,"Existing Customer",50,"F",2,"High School","Married","Less than $40K","Blue",36,3,1,3,3397,1658,1739,0.724,4208,75,0.786,0.488,9.0056e-05,0.99991
714046608,"Existing Customer",49,"M",0,"Doctorate","Married","$60K - $80K","Blue",39,5,6,3,19719,1395,18324,0.565,3572,73,0.738,0.071,0.00029654,0.9997
718048608,"Existing Customer",41,"F",3,"Graduate","Married","Unknown","Blue",33,5,3,0,15292,1325,13967,1.008,5120,74,0.805,0.087,6.8853e-05,0.99993
718497033,"Existing Customer",52,"M",1,"High School","Married","$120K +","Blue",36,5,3,3,31733,0,31733,0.735,3723,53,0.767,0,0.00027604,0.99972
711801933,"Attrited Customer",54,"F",4,"High School","Single","$40K - $60K","Blue",36,3,3,4,1438.3,0,1438.3,0.641,2092,42,0.68,0,0.9981,0.00189625
716282208,"Attrited Customer",54,"F",2,"Post-Graduate","Married","Less than $40K","Blue",48,3,6,3,1638,0,1638,0.163,1702,36,0.125,0,0.99645,0.00354519
789076083,"Existing Customer",50,"F",3,"High School","Single","Less than $40K","Blue",38,6,3,2,2775,1475,1300,0.854,4608,84,0.647,0.532,0.00018145,0.99982
714045783,"Attrited Customer",37,"F",2,"Graduate","Married","$40K - $60K","Blue",29,2,2,6,2547,1965,582,0.535,2160,46,0.353,0.771,0.99899,0.00100677
769720683,"Existing Customer",50,"F",1,"Graduate","Married","Unknown","Blue",44,5,2,2,5708,1884,3824,0.791,4914,60,0.765,0.33,0.00010684,0.99989
721092783,"Existing Customer",46,"M",3,"Graduate","Married","$80K - $120K","Blue",36,6,3,1,19838,1290,18548,0.59,3982,68,0.581,0.065,0.00011256,0.99989
720243933,"Attrited Customer",47,"M",2,"Uneducated","Married","$60K - $80K","Blue",32,1,3,6,1789,0,1789,0.637,2784,49,0.581,0,0.99938,0.0006198
818502708,"Existing Customer",51,"F",1,"Uneducated","Single","$40K - $60K","Blue",46,5,3,2,2284,1674,610,0.784,4885,86,0.83,0.733,0.0001736,0.99983
712942308,"Existing Customer",42,"M",3,"Doctorate","Single","$60K - $80K","Blue",36,6,1,3,11535,1527,10008,0.664,3730,67,0.718,0.132,0.0001391,0.99986
714262533,"Existing Customer",28,"F",0,"Unknown","Married","Unknown","Blue",36,3,4,2,3524,1306,2218,0.8,4252,78,0.814,0.371,0.00020504,0.99979
714708183,"Existing Customer",58,"M",2,"High School","Single","$60K - $80K","Silver",49,4,3,3,30186,0,30186,0.606,4070,74,0.574,0,0.00026573,0.99973
718285308,"Existing Customer",44,"F",1,"Unknown","Single","Less than $40K","Blue",31,6,3,1,1438.3,0,1438.3,0.561,3576,55,0.833,0,0.00011192,0.99989
720595083,"Existing Customer",40,"F",3,"Unknown","Married","Less than $40K","Blue",30,4,2,3,1620,1278,342,0.595,4530,69,1.029,0.789,0.00021834,0.99978
787501758,"Existing Customer",51,"F",3,"High School","Single","Less than $40K","Blue",39,5,2,1,4038,1237,2801,0.61,4188,68,0.545,0.306,6.9242e-05,0.99993
714990633,"Existing Customer",56,"M",4,"Graduate","Single","$80K - $120K","Blue",36,5,3,2,2078,1696,382,0.562,4382,82,0.783,0.816,0.00018864,0.99981
714652383,"Existing Customer",51,"F",4,"Graduate","Married","Less than $40K","Blue",36,5,3,2,1571,0,1571,0.89,4580,74,1.056,0,0.00018864,0.99981
788776008,"Existing Customer",43,"M",3,"College","Married","$80K - $120K","Blue",24,6,3,1,4726,1161,3565,0.698,4683,91,0.896,0.246,0.00010944,0.99989
709176108,"Existing Customer",56,"F",4,"Post-Graduate","Unknown","Less than $40K","Blue",49,5,3,3,4604,621,3983,0.814,4586,79,0.646,0.135,0.00037329,0.99963
719354433,"Existing Customer",48,"M",1,"College","Single","$80K - $120K","Silver",36,6,3,3,34516,1629,32887,0.815,4042,78,0.592,0.047,0.00024945,0.99975
709368483,"Existing Customer",56,"M",2,"Graduate","Married","$40K - $60K","Blue",45,5,2,1,1438.3,0,1438.3,0.913,4323,77,0.571,0,6.864e-05,0.99993
717621333,"Existing Customer",48,"F",3,"Unknown","Divorced","Less than $40K","Blue",36,5,2,1,2680,1871,809,0.955,4592,78,0.902,0.698,7.8291e-05,0.99992
716272158,"Attrited Customer",41,"F",3,"College","Married","$40K - $60K","Blue",15,5,3,4,4312,2517,1795,0.741,2693,56,0.436,0.584,0.99808,0.0019163
803355408,"Existing Customer",50,"M",2,"Unknown","Married","$60K - $80K","Blue",44,5,3,1,2205,1659,546,0.891,4813,77,0.674,0.752,0.00011924,0.99988
717073308,"Existing Customer",44,"F",3,"College","Married","Less than $40K","Blue",31,5,6,2,2679,727,1952,0.894,4804,78,0.814,0.271,0.00014325,0.99986
789105183,"Existing Customer",54,"M",3,"Post-Graduate","Single","$80K - $120K","Silver",42,3,1,2,34516,2488,32028,0.552,4401,87,0.776,0.072,6.0763e-05,0.99994
721305408,"Existing Customer",48,"F",2,"Graduate","Married","Less than $40K","Blue",37,4,2,1,3378,0,3378,0.58,4761,81,0.884,0,6.864e-05,0.99993
715739733,"Existing Customer",34,"M",1,"High School","Single","$40K - $60K","Blue",25,4,1,2,1793,1141,652,0.715,5293,88,0.76,0.636,5.0256e-05,0.99995
779217333,"Existing Customer",59,"F",0,"Graduate","Divorced","Less than $40K","Blue",49,6,2,3,2228,1502,726,0.719,3922,75,1.027,0.674,0.00016428,0.99984
712133508,"Existing Customer",41,"F",3,"College","Single","$40K - $60K","Blue",22,5,0,2,2577,1582,995,0.697,4734,75,0.596,0.614,2.056e-05,0.99998
714602658,"Attrited Customer",39,"F",1,"Graduate","Married","Less than $40K","Blue",36,1,2,3,1462,0,1462,0.393,1998,36,0.161,0,0.99447,0.00553
712446783,"Attrited Customer",50,"F",4,"Graduate","Married","Less than $40K","Blue",30,5,3,4,4038,1530,2508,0.724,2400,41,0.323,0.379,0.99816,0.00184351
720049083,"Attrited Customer",35,"F",1,"Unknown","Divorced","Unknown","Blue",24,5,3,3,1438.3,0,1438.3,0.849,2355,47,0.567,0,0.99681,0.00319278
824172258,"Existing Customer",34,"F",2,"Unknown","Divorced","Less than $40K","Blue",30,3,1,2,4408,1510,2898,0.73,4495,77,0.833,0.343,6.054e-05,0.99994
717695058,"Existing Customer",46,"F",5,"High School","Married","Unknown","Blue",35,3,1,3,4163,0,4163,0.743,4763,76,0.854,0,9.2974e-05,0.99991
719782458,"Existing Customer",49,"F",1,"Graduate","Married","$40K - $60K","Blue",39,3,3,3,7201,1992,5209,0.778,3981,76,0.949,0.277,0.00028395,0.99972
718141983,"Existing Customer",49,"M",0,"High School","Single","$80K - $120K","Blue",43,6,3,1,1883,1295,588,0.81,5187,89,0.712,0.688,9.0493e-05,0.99991
718853358,"Existing Customer",42,"F",3,"Graduate","Single","Less than $40K","Blue",36,5,1,2,3308,2517,791,0.543,5104,85,0.545,0.761,5.7151e-05,0.99994
772539558,"Existing Customer",65,"F",0,"College","Single","Less than $40K","Blue",55,3,3,0,2022,0,2022,0.579,4623,65,0.548,0,5.5359e-05,0.99994
817094283,"Existing Customer",43,"F",5,"Graduate","Married","Less than $40K","Blue",23,5,3,3,8597,903,7694,0.773,5173,78,0.733,0.105,0.00031231,0.99969
716932308,"Existing Customer",38,"F",2,"College","Married","Unknown","Blue",28,5,1,3,4693,634,4059,0.909,4460,79,0.837,0.135,9.0064e-05,0.99991
714738858,"Existing Customer",52,"F",1,"Graduate","Unknown","Less than $40K","Blue",36,6,1,3,2873,1714,1159,0.796,4620,81,0.884,0.597,8.6952e-05,0.99991
772409733,"Existing Customer",39,"F",3,"High School","Divorced","$40K - $60K","Blue",28,4,1,3,3400,2307,1093,0.901,4742,90,0.698,0.679,9.3448e-05,0.99991
717534108,"Existing Customer",48,"F",3,"High School","Divorced","$40K - $60K","Blue",40,3,1,3,2405,1410,995,0.866,4421,79,0.881,0.586,9.3448e-05,0.99991
816378033,"Attrited Customer",46,"M",4,"Uneducated","Single","$80K - $120K","Gold",41,6,3,2,34516,1104,33412,0.591,1989,47,0.741,0.032,0.99555,0.00445417
790141308,"Existing Customer",44,"M",2,"College","Married","$80K - $120K","Blue",37,5,3,1,8241,0,8241,0.723,4436,79,0.756,0,0.00010546,0.99989
710770383,"Existing Customer",53,"F",2,"Graduate","Married","$40K - $60K","Blue",36,4,3,1,1438.3,582,856.3,0.611,4915,92,0.769,0.405,0.00010848,0.99989
711351108,"Existing Customer",44,"F",3,"High School","Unknown","Less than $40K","Blue",36,3,3,2,2608,1804,804,0.847,4671,61,0.694,0.692,0.00018145,0.99982
713744058,"Existing Customer",41,"F",3,"High School","Married","Less than $40K","Blue",36,6,2,3,2359,1509,850,1.1,5232,78,0.814,0.64,0.00019311,0.99981
708998583,"Existing Customer",47,"F",4,"Post-Graduate","Married","Less than $40K","Blue",39,6,2,2,1790,0,1790,0.516,4141,87,0.74,0,0.00014046,0.99986
827451333,"Attrited Customer",54,"F",2,"Uneducated","Married","Less than $40K","Blue",50,3,6,3,2247,0,2247,0.641,2615,37,0.423,0,0.99594,0.00405509
714228558,"Existing Customer",40,"M",3,"High School","Single","$80K - $120K","Blue",36,5,3,3,3624,0,3624,0.74,4749,82,0.864,0,0.00030516,0.99969
797668983,"Existing Customer",42,"F",4,"Graduate","Married","Less than $40K","Blue",36,6,2,1,1438.3,0,1438.3,0.795,4396,70,0.628,0,7.1987e-05,0.99993
713023158,"Existing Customer",39,"F",2,"College","Married","$40K - $60K","Blue",31,3,1,2,2901,2143,758,0.948,4239,78,0.733,0.739,5.3547e-05,0.99995
709982658,"Existing Customer",41,"F",2,"College","Married","Less than $40K","Blue",31,4,2,3,9759,2038,7721,0.622,4226,77,0.638,0.209,0.00018612,0.99981
715398858,"Existing Customer",57,"F",3,"Post-Graduate","Married","Less than $40K","Blue",36,4,3,2,2525,1203,1322,0.725,4360,78,0.857,0.476,0.00021962,0.99978
715615233,"Existing Customer",60,"F",1,"High School","Divorced","Less than $40K","Blue",48,5,3,3,2737,1812,925,0.703,4507,86,0.955,0.662,0.00027604,0.99972
710650608,"Existing Customer",51,"M",2,"Graduate","Married","$80K - $120K","Blue",36,4,3,2,19262,1480,17782,0.649,4812,85,0.771,0.077,0.00017987,0.99982
803214108,"Existing Customer",33,"F",0,"High School","Single","Unknown","Blue",27,6,1,1,2252,1826,426,0.716,5055,68,1,0.811,2.7707e-05,0.99997
717202083,"Attrited Customer",46,"M",2,"Unknown","Single","$80K - $120K","Blue",34,2,3,3,7077,0,7077,0.838,2619,41,0.519,0,0.997,0.00299743
719051733,"Existing Customer",63,"M",0,"College","Single","$60K - $80K","Blue",51,4,2,1,2706,889,1817,0.73,5047,64,0.882,0.329,5.7266e-05,0.99994
789900633,"Existing Customer",49,"F",2,"High School","Married","$40K - $60K","Blue",40,5,3,2,3263,1522,1741,0.58,4288,69,0.725,0.466,0.00017486,0.99983
789122808,"Attrited Customer",41,"F",4,"College","Married","$40K - $60K","Blue",29,5,2,3,3281,0,3281,0.875,2907,45,0.406,0,0.9949,0.0051
709902108,"Existing Customer",51,"M",2,"High School","Married","$80K - $120K","Blue",40,4,3,2,8169,794,7375,0.665,4927,70,0.944,0.097,0.00017486,0.99983
713666058,"Existing Customer",46,"F",5,"College","Divorced","$40K - $60K","Blue",38,6,1,3,3276,1915,1361,0.672,4264,76,0.617,0.585,9.2982e-05,0.99991
711453783,"Existing Customer",41,"F",3,"Unknown","Single","Less than $40K","Blue",29,4,2,3,1966,1452,514,0.621,4666,74,0.682,0.739,0.00021834,0.99978
778936008,"Existing Customer",46,"F",4,"High School","Married","Unknown","Blue",30,3,1,3,5869,0,5869,0.852,5103,83,0.844,0,9.4447e-05,0.99991
708085458,"Existing Customer",34,"F",2,"Uneducated","Single","Less than $40K","Blue",24,6,2,2,1438.3,0,1438.3,0.827,3940,82,0.952,0,0.00011703,0.99988
749067633,"Existing Customer",45,"F",2,"Unknown","Married","Less than $40K","Blue",38,3,2,3,3682,0,3682,0.797,4015,77,0.51,0,0.00021042,0.99979
716170308,"Existing Customer",27,"F",0,"Graduate","Divorced","Unknown","Blue",36,5,1,0,13439,2003,11436,0.936,4715,86,0.72,0.149,1.7434e-05,0.99998
711507783,"Attrited Customer",54,"F",2,"Doctorate","Single","Less than $40K","Blue",42,3,4,3,1694,0,1694,0.354,1930,41,0.519,0,0.99811,0.00188594
819752133,"Existing Customer",41,"M",2,"High School","Divorced","$80K - $120K","Blue",36,6,2,2,1636,986,650,0.833,4695,73,0.872,0.603,0.00011065,0.99989
711061908,"Existing Customer",48,"F",1,"Graduate","Married","Less than $40K","Blue",38,6,2,3,1449,749,700,0.943,4039,50,0.852,0.517,0.00017969,0.99982
744231708,"Existing Customer",45,"F",2,"Graduate","Married","Less than $40K","Blue",38,3,3,3,1513,788,725,0.677,4166,71,0.868,0.521,0.00030251,0.9997
716856408,"Attrited Customer",39,"F",4,"Graduate","Single","Less than $40K","Blue",28,5,2,4,1438.3,0,1438.3,0.777,2392,44,0.375,0,0.99709,0.0029104
711780108,"Existing Customer",46,"F",4,"Doctorate","Divorced","Less than $40K","Blue",38,4,3,2,4120,1578,2542,0.379,4792,81,0.588,0.383,0.00027297,0.99973
715178733,"Existing Customer",47,"F",2,"Unknown","Single","Less than $40K","Blue",41,5,3,1,2289,1611,678,0.648,4817,77,0.75,0.704,0.00011924,0.99988
721418133,"Existing Customer",45,"F",3,"Graduate","Single","Less than $40K","Blue",33,6,2,3,2016,972,1044,0.685,4535,82,0.745,0.482,0.00019864,0.9998
720124758,"Attrited Customer",49,"M",3,"Uneducated","Married","$80K - $120K","Blue",40,5,4,3,2509,450,2059,0.654,2239,47,0.621,0.179,0.99744,0.0025563
809068983,"Existing Customer",40,"F",2,"Graduate","Married","Less than $40K","Blue",35,3,1,3,3511,0,3511,0.758,5238,82,0.708,0,9.2637e-05,0.99991
711052308,"Existing Customer",45,"M",3,"Post-Graduate","Divorced","$60K - $80K","Blue",37,6,3,3,2751,2432,319,0.905,4453,75,0.923,0.884,0.00036935,0.99963
718967433,"Existing Customer",34,"F",2,"High School","Divorced","Less than $40K","Blue",36,3,6,3,2426,0,2426,0.888,4918,81,0.8,0,0.00023216,0.99977
709827933,"Existing Customer",44,"M",2,"Graduate","Married","$80K - $120K","Blue",36,3,3,2,12230,1196,11034,0.62,3659,76,0.52,0.098,0.00017987,0.99982
787568433,"Existing Customer",42,"M",3,"Graduate","Single","$60K - $80K","Blue",33,3,1,3,7328,936,6392,0.689,4518,79,0.795,0.128,9.6126e-05,0.9999
720256158,"Existing Customer",47,"F",2,"High School","Married","Unknown","Blue",40,5,1,3,2264,0,2264,0.67,4279,75,0.531,0,9.0056e-05,0.99991
715435758,"Existing Customer",42,"M",2,"Graduate","Single","$80K - $120K","Blue",36,3,1,3,3046,1231,1815,0.692,4711,77,0.878,0.404,9.2637e-05,0.99991
719505483,"Existing Customer",51,"F",0,"Uneducated","Married","Unknown","Blue",36,6,3,2,5881,0,5881,0.71,4431,89,0.816,0,0.00015871,0.99984
721247883,"Existing Customer",52,"M",2,"College","Married","$80K - $120K","Blue",41,4,2,3,16207,922,15285,0.635,3621,83,0.886,0.057,0.00018612,0.99981
772220433,"Existing Customer",44,"M",3,"College","Unknown","$60K - $80K","Blue",33,6,3,2,15468,1187,14281,0.93,4484,81,0.841,0.077,0.00018146,0.99982
789692283,"Existing Customer",47,"F",5,"College","Single","Less than $40K","Blue",34,4,3,2,5950,0,5950,0.44,4655,66,0.784,0,0.00018054,0.99982
815091333,"Existing Customer",48,"F",3,"Unknown","Married","Less than $40K","Blue",43,3,1,2,3119,2196,923,0.81,4705,77,1.2,0.704,6.282e-05,0.99994
778732158,"Existing Customer",50,"F",3,"Uneducated","Unknown","Unknown","Blue",30,4,1,3,1507,0,1507,0.648,4037,83,0.729,0,9.8837e-05,0.9999
715129233,"Existing Customer",51,"F",4,"High School","Single","Less than $40K","Blue",36,6,3,3,2902,1634,1268,0.588,4748,74,0.51,0.563,0.00030842,0.99969
714083208,"Existing Customer",47,"F",3,"College","Married","Less than $40K","Blue",38,5,2,2,1585,1304,281,0.727,4656,80,0.6,0.823,0.00011483,0.99989
716559108,"Existing Customer",47,"F",1,"High School","Single","Less than $40K","Blue",36,6,2,3,2899,2418,481,0.575,4296,68,0.838,0.834,0.00017468,0.99983
715102308,"Existing Customer",50,"F",2,"Unknown","Married","$40K - $60K","Blue",36,5,1,2,2295,1277,1018,0.308,2245,47,0.679,0.556,6.054e-05,0.99994
768814983,"Existing Customer",39,"F",2,"Unknown","Married","Less than $40K","Blue",33,3,1,3,3251,1937,1314,0.685,4284,85,0.809,0.596,0.00010183,0.9999
788744058,"Existing Customer",48,"F",2,"High School","Married","Unknown","Blue",27,3,1,2,4009,1361,2648,0.886,4506,80,0.86,0.339,5.3542e-05,0.99995
782802033,"Attrited Customer",45,"F",4,"Unknown","Married","Less than $40K","Blue",39,3,2,2,3411,1472,1939,0.585,2108,55,0.618,0.432,0.99244,0.00756
708499608,"Existing Customer",49,"M",5,"Post-Graduate","Single","$40K - $60K","Silver",36,6,1,2,15525,1299,14226,0.452,4042,78,0.95,0.084,6.0455e-05,0.99994
794947683,"Existing Customer",35,"F",4,"Graduate","Single","Less than $40K","Blue",29,6,3,0,2118,1189,929,1.158,4541,60,0.818,0.561,6.9589e-05,0.99993
