card_category,credit_limit,customer_age,dependent_count,education_level,gender=F,gender=M,income_category,marital_status,months_on_book,total_relationship_count,total_revolving_bal
0.0,2052.0,45.0,3.0,3.0,1.0,0.0,4.0,0.0,37.0,2.0,0.0
0.0,2706.0,54.0,1.0,2.0,0.0,1.0,1.0,1.0,43.0,4.0,2517.0
0.0,9246.0,41.0,3.0,3.0,0.0,1.0,2.0,2.0,33.0,4.0,0.0
0.0,2215.0,49.0,1.0,3.0,1.0,0.0,4.0,1.0,42.0,1.0,1347.0
0.0,6897.0,52.0,2.0,5.0,1.0,0.0,4.0,1.0,43.0,3.0,640.0
0.0,1564.0,64.0,0.0,2.0,1.0,0.0,1.0,2.0,56.0,6.0,0.0
0.0,3136.0,45.0,2.0,2.0,1.0,0.0,4.0,3.0,28.0,6.0,2253.0
0.0,4343.0,36.0,2.0,3.0,0.0,1.0,3.0,1.0,30.0,2.0,2220.0
0.0,34516.0,46.0,2.0,4.0,0.0,1.0,3.0,1.0,26.0,1.0,714.0
0.0,2147.0,52.0,3.0,5.0,1.0,0.0,4.0,1.0,43.0,4.0,1173.0
0.0,7499.0,44.0,0.0,0.0,1.0,0.0,4.0,1.0,40.0,5.0,1083.0
0.0,10117.0,56.0,1.0,0.0,0.0,1.0,2.0,1.0,46.0,3.0,2242.0
0.0,9397.0,47.0,3.0,2.0,0.0,1.0,0.0,3.0,36.0,3.0,795.0
0.0,1438.3,50.0,2.0,0.0,1.0,0.0,5.0,3.0,39.0,2.0,0.0
0.0,8017.0,46.0,4.0,3.0,0.0,1.0,2.0,1.0,36.0,1.0,0.0
0.0,2899.0,42.0,4.0,2.0,1.0,0.0,4.0,2.0,33.0,4.0,1952.0
0.0,1821.0,42.0,3.0,3.0,1.0,0.0,5.0,1.0,30.0,1.0,935.0
0.0,9721.0,61.0,0.0,2.0,1.0,0.0,1.0,2.0,56.0,3.0,0.0
0.0,5589.0,44.0,2.0,0.0,1.0,0.0,5.0,3.0,37.0,4.0,1336.0
0.0,16954.0,41.0,3.0,6.0,0.0,1.0,3.0,1.0,37.0,5.0,1588.0
0.0,1489.0,46.0,3.0,0.0,1.0,0.0,4.0,1.0,41.0,4.0,949.0
0.0,4098.0,43.0,3.0,2.0,0.0,1.0,4.0,2.0,31.0,3.0,1776.0
0.0,2989.0,38.0,3.0,3.0,1.0,0.0,4.0,3.0,36.0,5.0,2387.0
0.0,27391.0,44.0,3.0,4.0,0.0,1.0,0.0,1.0,35.0,3.0,587.0
0.0,34516.0,46.0,2.0,5.0,0.0,1.0,0.0,2.0,32.0,2.0,2328.0
0.0,32641.0,55.0,2.0,0.0,0.0,1.0,0.0,1.0,37.0,5.0,1551.0
3.0,14563.0,51.0,1.0,5.0,1.0,0.0,4.0,2.0,41.0,6.0,1309.0
0.0,7773.0,54.0,4.0,3.0,0.0,1.0,3.0,2.0,39.0,1.0,2465.0
0.0,6946.0,52.0,1.0,2.0,1.0,0.0,4.0,3.0,42.0,6.0,0.0
0.0,2006.0,39.0,1.0,2.0,1.0,0.0,4.0,3.0,25.0,4.0,1197.0
0.0,27804.0,45.0,2.0,3.0,1.0,0.0,5.0,2.0,37.0,4.0,0.0
0.0,2070.0,60.0,1.0,5.0,1.0,0.0,1.0,0.0,48.0,3.0,0.0
0.0,3999.0,49.0,4.0,2.0,0.0,1.0,3.0,2.0,36.0,2.0,0.0
0.0,1654.0,41.0,3.0,6.0,1.0,0.0,4.0,1.0,30.0,5.0,0.0
0.0,4945.0,57.0,0.0,0.0,1.0,0.0,4.0,1.0,47.0,2.0,1779.0
0.0,2802.0,65.0,0.0,6.0,1.0,0.0,4.0,2.0,56.0,6.0,2403.0
0.0,2541.0,58.0,1.0,5.0,0.0,1.0,2.0,2.0,46.0,6.0,1053.0
2.0,34516.0,48.0,3.0,6.0,0.0,1.0,3.0,3.0,40.0,1.0,1723.0
0.0,4182.0,44.0,2.0,3.0,1.0,0.0,4.0,2.0,31.0,3.0,2028.0
0.0,3251.0,39.0,2.0,6.0,1.0,0.0,4.0,1.0,33.0,3.0,1937.0
0.0,4963.0,42.0,5.0,6.0,0.0,1.0,2.0,1.0,36.0,2.0,0.0
0.0,3629.0,53.0,1.0,6.0,1.0,0.0,4.0,3.0,43.0,2.0,2517.0
0.0,3767.0,43.0,4.0,2.0,1.0,0.0,4.0,1.0,29.0,6.0,976.0
0.0,1605.0,41.0,4.0,2.0,0.0,1.0,1.0,3.0,24.0,4.0,0.0
0.0,4235.0,61.0,1.0,2.0,0.0,1.0,5.0,2.0,56.0,5.0,1675.0
0.0,9815.0,53.0,5.0,2.0,1.0,0.0,1.0,2.0,41.0,2.0,1699.0
0.0,4631.0,37.0,2.0,0.0,0.0,1.0,3.0,1.0,17.0,5.0,1991.0
0.0,2214.0,48.0,3.0,2.0,1.0,0.0,4.0,2.0,42.0,2.0,1025.0
0.0,3973.0,46.0,4.0,6.0,1.0,0.0,4.0,2.0,36.0,2.0,0.0
0.0,1438.3,42.0,3.0,0.0,0.0,1.0,2.0,1.0,35.0,1.0,0.0
0.0,1721.0,47.0,3.0,3.0,1.0,0.0,1.0,2.0,41.0,6.0,1355.0
0.0,1438.3,45.0,2.0,6.0,1.0,0.0,4.0,2.0,27.0,6.0,0.0
0.0,2066.0,51.0,4.0,1.0,1.0,0.0,4.0,1.0,43.0,6.0,1077.0
0.0,2976.0,49.0,3.0,2.0,0.0,1.0,4.0,1.0,36.0,3.0,1817.0
0.0,1438.3,51.0,1.0,0.0,1.0,0.0,1.0,1.0,44.0,4.0,0.0
0.0,34516.0,42.0,2.0,6.0,0.0,1.0,0.0,1.0,31.0,3.0,1067.0
0.0,7959.0,37.0,2.0,5.0,0.0,1.0,2.0,1.0,36.0,5.0,998.0
0.0,4132.0,51.0,0.0,1.0,1.0,0.0,4.0,2.0,38.0,2.0,2517.0
0.0,3663.0,34.0,2.0,2.0,1.0,0.0,4.0,1.0,24.0,6.0,1853.0
0.0,4588.0,35.0,1.0,3.0,1.0,0.0,5.0,1.0,17.0,5.0,2517.0
0.0,2387.0,28.0,0.0,6.0,1.0,0.0,4.0,2.0,13.0,3.0,0.0
0.0,9376.0,54.0,4.0,6.0,1.0,0.0,4.0,0.0,49.0,6.0,1288.0
0.0,25027.0,47.0,3.0,5.0,1.0,0.0,5.0,1.0,42.0,4.0,1501.0
0.0,7453.0,35.0,2.0,2.0,0.0,1.0,2.0,1.0,24.0,5.0,0.0
0.0,14973.0,52.0,2.0,3.0,0.0,1.0,2.0,2.0,39.0,3.0,0.0
3.0,17812.0,48.0,2.0,5.0,0.0,1.0,1.0,2.0,40.0,2.0,0.0
0.0,1709.0,64.0,1.0,2.0,0.0,1.0,4.0,1.0,52.0,6.0,895.0
0.0,2520.0,49.0,2.0,2.0,1.0,0.0,4.0,3.0,29.0,6.0,1473.0
0.0,2187.0,52.0,3.0,3.0,1.0,0.0,4.0,1.0,36.0,4.0,1094.0
0.0,7084.0,43.0,3.0,3.0,1.0,0.0,4.0,0.0,38.0,3.0,0.0
0.0,2271.0,63.0,0.0,3.0,1.0,0.0,4.0,1.0,53.0,5.0,1278.0
0.0,11545.0,49.0,4.0,5.0,1.0,0.0,5.0,3.0,39.0,5.0,1732.0
0.0,2691.0,54.0,2.0,3.0,1.0,0.0,4.0,3.0,44.0,1.0,811.0
0.0,3952.0,41.0,3.0,3.0,1.0,0.0,4.0,1.0,31.0,3.0,0.0
0.0,21374.0,48.0,3.0,2.0,0.0,1.0,3.0,2.0,35.0,3.0,0.0
0.0,1535.0,40.0,3.0,6.0,1.0,0.0,4.0,1.0,28.0,2.0,0.0
0.0,1438.3,49.0,1.0,6.0,0.0,1.0,4.0,1.0,35.0,5.0,0.0
0.0,15060.0,46.0,1.0,5.0,0.0,1.0,2.0,1.0,34.0,3.0,0.0
0.0,2220.0,36.0,3.0,0.0,0.0,1.0,1.0,1.0,31.0,6.0,1337.0
0.0,6763.0,36.0,2.0,2.0,0.0,1.0,1.0,2.0,36.0,2.0,1660.0
0.0,3099.0,53.0,1.0,6.0,1.0,0.0,4.0,2.0,41.0,2.0,0.0
0.0,3375.0,37.0,2.0,2.0,1.0,0.0,1.0,2.0,24.0,4.0,1730.0
0.0,8729.0,44.0,3.0,0.0,1.0,0.0,5.0,1.0,36.0,3.0,1427.0
0.0,1789.0,47.0,2.0,0.0,1.0,0.0,4.0,2.0,40.0,4.0,1088.0
0.0,3682.0,27.0,0.0,5.0,0.0,1.0,1.0,1.0,15.0,4.0,0.0
0.0,8808.0,48.0,3.0,2.0,0.0,1.0,2.0,1.0,37.0,5.0,390.0
0.0,2190.0,47.0,2.0,2.0,1.0,0.0,4.0,1.0,34.0,6.0,0.0
0.0,3222.0,50.0,1.0,3.0,1.0,0.0,4.0,1.0,44.0,4.0,1422.0
0.0,5802.0,41.0,4.0,5.0,1.0,0.0,5.0,2.0,33.0,6.0,2490.0
0.0,1438.3,42.0,2.0,2.0,0.0,1.0,1.0,2.0,36.0,1.0,686.0
0.0,1892.0,45.0,4.0,6.0,0.0,1.0,1.0,1.0,30.0,6.0,1049.0
0.0,2115.0,49.0,2.0,0.0,1.0,0.0,4.0,1.0,41.0,3.0,1598.0
0.0,3771.0,43.0,4.0,2.0,0.0,1.0,1.0,3.0,38.0,5.0,0.0
0.0,7282.0,53.0,2.0,6.0,1.0,0.0,1.0,2.0,37.0,5.0,0.0
0.0,8511.0,51.0,2.0,2.0,0.0,1.0,2.0,1.0,37.0,5.0,0.0
0.0,32838.0,48.0,4.0,6.0,0.0,1.0,3.0,2.0,36.0,3.0,1717.0
0.0,14470.0,45.0,2.0,2.0,1.0,0.0,5.0,1.0,37.0,6.0,1157.0
0.0,4307.0,45.0,2.0,2.0,1.0,0.0,1.0,1.0,26.0,6.0,0.0
0.0,22919.0,44.0,3.0,3.0,0.0,1.0,2.0,0.0,36.0,4.0,1368.0
0.0,21805.0,62.0,1.0,2.0,0.0,1.0,2.0,2.0,49.0,3.0,1777.0
0.0,6853.0,53.0,2.0,2.0,1.0,0.0,4.0,2.0,43.0,3.0,1480.0
0.0,3667.0,36.0,0.0,5.0,1.0,0.0,5.0,2.0,18.0,5.0,948.0
0.0,5711.0,62.0,1.0,2.0,0.0,1.0,3.0,2.0,51.0,6.0,0.0
0.0,4188.0,58.0,1.0,3.0,0.0,1.0,2.0,1.0,46.0,3.0,1147.0
0.0,1649.0,35.0,1.0,2.0,1.0,0.0,4.0,2.0,30.0,2.0,0.0
0.0,23271.0,45.0,2.0,5.0,0.0,1.0,3.0,3.0,41.0,6.0,1262.0
0.0,13387.0,46.0,3.0,5.0,1.0,0.0,1.0,1.0,36.0,6.0,0.0
3.0,25653.0,51.0,4.0,2.0,0.0,1.0,2.0,1.0,33.0,1.0,2059.0
0.0,5708.0,50.0,1.0,2.0,1.0,0.0,5.0,1.0,44.0,5.0,1884.0
0.0,14304.0,36.0,2.0,5.0,1.0,0.0,5.0,0.0,36.0,3.0,699.0
0.0,1438.3,55.0,3.0,0.0,1.0,0.0,4.0,2.0,42.0,5.0,0.0
0.0,7484.0,59.0,1.0,3.0,1.0,0.0,4.0,2.0,46.0,2.0,1939.0
0.0,2864.0,41.0,2.0,6.0,1.0,0.0,4.0,3.0,34.0,6.0,1928.0
0.0,11600.0,51.0,3.0,1.0,0.0,1.0,0.0,1.0,42.0,4.0,738.0
0.0,5155.0,38.0,0.0,6.0,0.0,1.0,4.0,0.0,36.0,3.0,684.0
0.0,2376.0,55.0,1.0,3.0,1.0,0.0,4.0,2.0,37.0,4.0,1969.0
0.0,4267.0,46.0,3.0,2.0,0.0,1.0,2.0,1.0,36.0,2.0,0.0
0.0,34516.0,48.0,5.0,2.0,0.0,1.0,3.0,1.0,38.0,6.0,657.0
0.0,9874.0,37.0,3.0,3.0,1.0,0.0,5.0,1.0,30.0,3.0,0.0
0.0,2761.0,47.0,5.0,2.0,1.0,0.0,4.0,2.0,36.0,1.0,1950.0
0.0,12050.0,38.0,3.0,0.0,0.0,1.0,2.0,2.0,34.0,6.0,1821.0
0.0,2890.0,39.0,4.0,6.0,1.0,0.0,4.0,1.0,31.0,6.0,0.0
0.0,5908.0,50.0,4.0,3.0,1.0,0.0,4.0,0.0,43.0,6.0,0.0
0.0,9926.0,58.0,1.0,2.0,1.0,0.0,5.0,1.0,48.0,2.0,2216.0
0.0,3416.0,52.0,1.0,3.0,1.0,0.0,1.0,2.0,42.0,1.0,1970.0
0.0,2540.0,52.0,2.0,3.0,1.0,0.0,1.0,2.0,36.0,1.0,1093.0
0.0,9092.0,56.0,2.0,6.0,1.0,0.0,4.0,1.0,48.0,1.0,1363.0
0.0,3249.0,39.0,3.0,4.0,1.0,0.0,1.0,1.0,28.0,4.0,2217.0
0.0,1438.3,41.0,4.0,0.0,1.0,0.0,5.0,3.0,22.0,4.0,1125.0
0.0,1791.0,44.0,2.0,2.0,1.0,0.0,4.0,2.0,39.0,6.0,0.0
0.0,23510.0,56.0,2.0,2.0,0.0,1.0,3.0,1.0,36.0,4.0,1049.0
0.0,2533.0,46.0,4.0,3.0,1.0,0.0,4.0,3.0,37.0,3.0,2136.0
0.0,1503.0,38.0,1.0,3.0,0.0,1.0,2.0,2.0,33.0,5.0,879.0
0.0,12643.0,35.0,2.0,2.0,0.0,1.0,3.0,1.0,27.0,3.0,0.0
0.0,2331.0,38.0,2.0,2.0,1.0,0.0,1.0,2.0,36.0,6.0,1709.0
0.0,3476.0,42.0,5.0,0.0,1.0,0.0,4.0,1.0,31.0,3.0,700.0
0.0,6514.0,53.0,1.0,2.0,0.0,1.0,3.0,3.0,42.0,5.0,978.0
0.0,21226.0,46.0,4.0,6.0,0.0,1.0,2.0,2.0,31.0,4.0,1202.0
0.0,21134.0,42.0,3.0,3.0,0.0,1.0,3.0,2.0,36.0,4.0,1508.0
0.0,3839.0,44.0,4.0,2.0,0.0,1.0,3.0,2.0,24.0,5.0,2295.0
0.0,1610.0,48.0,5.0,3.0,1.0,0.0,1.0,1.0,36.0,3.0,0.0
0.0,16952.0,57.0,4.0,4.0,0.0,1.0,0.0,1.0,51.0,4.0,0.0
0.0,5983.0,38.0,0.0,3.0,0.0,1.0,3.0,2.0,29.0,3.0,1885.0
0.0,2968.0,41.0,4.0,4.0,1.0,0.0,4.0,2.0,36.0,5.0,1873.0
0.0,4349.0,49.0,3.0,2.0,1.0,0.0,5.0,2.0,42.0,4.0,1400.0
0.0,9959.0,52.0,2.0,0.0,0.0,1.0,3.0,1.0,36.0,1.0,1049.0
0.0,5330.0,57.0,1.0,3.0,1.0,0.0,4.0,2.0,45.0,5.0,0.0
0.0,2812.0,42.0,5.0,6.0,1.0,0.0,4.0,1.0,25.0,3.0,2238.0
0.0,4408.0,60.0,1.0,2.0,1.0,0.0,5.0,2.0,36.0,6.0,1201.0
0.0,3297.0,65.0,0.0,2.0,1.0,0.0,4.0,1.0,49.0,4.0,2297.0
0.0,6265.0,52.0,2.0,4.0,1.0,0.0,4.0,2.0,34.0,3.0,1677.0
0.0,3959.0,60.0,1.0,6.0,1.0,0.0,1.0,2.0,36.0,2.0,0.0
3.0,18956.0,46.0,4.0,0.0,0.0,1.0,1.0,1.0,36.0,3.0,1694.0
0.0,5332.0,53.0,2.0,2.0,1.0,0.0,1.0,2.0,42.0,6.0,0.0
3.0,10398.0,39.0,1.0,2.0,1.0,0.0,4.0,3.0,30.0,1.0,1630.0
0.0,29770.0,47.0,3.0,5.0,0.0,1.0,3.0,1.0,36.0,6.0,1565.0
0.0,14527.0,44.0,4.0,3.0,0.0,1.0,0.0,1.0,33.0,4.0,2070.0
0.0,5152.0,43.0,2.0,6.0,1.0,0.0,4.0,1.0,33.0,4.0,1713.0
0.0,21573.0,44.0,4.0,6.0,0.0,1.0,3.0,2.0,34.0,4.0,1585.0
0.0,2516.0,29.0,1.0,5.0,1.0,0.0,4.0,2.0,36.0,3.0,2312.0
0.0,16424.0,49.0,4.0,2.0,1.0,0.0,5.0,2.0,42.0,5.0,1368.0
0.0,10262.0,44.0,3.0,3.0,1.0,0.0,5.0,2.0,31.0,5.0,1888.0
0.0,13114.0,52.0,0.0,6.0,0.0,1.0,0.0,2.0,48.0,4.0,2247.0
0.0,4169.0,31.0,1.0,4.0,0.0,1.0,1.0,2.0,24.0,4.0,534.0
0.0,5030.0,34.0,2.0,5.0,0.0,1.0,0.0,2.0,17.0,3.0,2326.0
0.0,5523.0,38.0,3.0,0.0,1.0,0.0,4.0,1.0,31.0,3.0,2517.0
0.0,34516.0,57.0,3.0,2.0,0.0,1.0,0.0,2.0,52.0,6.0,1000.0
0.0,14057.0,53.0,3.0,3.0,0.0,1.0,0.0,1.0,44.0,5.0,1655.0
0.0,20811.0,43.0,3.0,3.0,0.0,1.0,2.0,3.0,36.0,5.0,1425.0
3.0,33779.0,32.0,2.0,2.0,1.0,0.0,5.0,0.0,27.0,2.0,1526.0
0.0,1787.0,46.0,5.0,1.0,1.0,0.0,4.0,2.0,37.0,3.0,0.0
0.0,31258.0,52.0,2.0,3.0,0.0,1.0,3.0,1.0,43.0,4.0,1518.0
0.0,3421.0,61.0,1.0,3.0,1.0,0.0,4.0,2.0,56.0,3.0,2266.0
0.0,2999.0,36.0,1.0,2.0,1.0,0.0,4.0,1.0,25.0,5.0,1247.0
0.0,2097.0,49.0,4.0,0.0,1.0,0.0,4.0,2.0,33.0,4.0,1250.0
0.0,8383.0,45.0,3.0,3.0,1.0,0.0,5.0,1.0,40.0,1.0,0.0
0.0,2747.0,55.0,1.0,3.0,1.0,0.0,4.0,1.0,36.0,5.0,0.0
0.0,9908.0,44.0,4.0,5.0,1.0,0.0,5.0,0.0,36.0,3.0,2066.0
0.0,3117.0,44.0,4.0,4.0,0.0,1.0,2.0,1.0,36.0,3.0,1400.0
0.0,8621.0,36.0,2.0,2.0,1.0,0.0,5.0,1.0,26.0,5.0,1251.0
0.0,2357.0,48.0,4.0,4.0,1.0,0.0,4.0,3.0,43.0,4.0,1462.0
0.0,27175.0,43.0,3.0,0.0,1.0,0.0,5.0,1.0,36.0,3.0,775.0
0.0,2351.0,65.0,1.0,6.0,0.0,1.0,4.0,2.0,36.0,3.0,0.0
0.0,7464.0,54.0,5.0,3.0,0.0,1.0,3.0,1.0,48.0,2.0,0.0
0.0,4587.0,35.0,5.0,5.0,0.0,1.0,2.0,2.0,28.0,4.0,1704.0
3.0,15069.0,42.0,3.0,2.0,0.0,1.0,1.0,2.0,36.0,3.0,1843.0
0.0,2611.0,53.0,3.0,5.0,0.0,1.0,3.0,2.0,36.0,4.0,787.0
0.0,7872.0,43.0,0.0,4.0,0.0,1.0,1.0,2.0,37.0,1.0,989.0
0.0,4610.0,27.0,0.0,6.0,0.0,1.0,1.0,2.0,17.0,5.0,0.0
0.0,4259.0,43.0,5.0,2.0,0.0,1.0,2.0,1.0,25.0,1.0,0.0
0.0,1438.3,42.0,4.0,4.0,1.0,0.0,4.0,2.0,36.0,6.0,674.0
0.0,7872.0,44.0,4.0,6.0,0.0,1.0,2.0,1.0,30.0,5.0,2509.0
0.0,3399.0,31.0,1.0,6.0,1.0,0.0,4.0,2.0,18.0,3.0,1800.0
0.0,10602.0,56.0,1.0,6.0,0.0,1.0,2.0,3.0,43.0,2.0,1083.0
3.0,28831.0,37.0,4.0,3.0,0.0,1.0,2.0,2.0,31.0,1.0,2517.0
0.0,3706.0,40.0,4.0,2.0,1.0,0.0,5.0,1.0,36.0,3.0,1043.0
0.0,5254.0,56.0,2.0,0.0,1.0,0.0,4.0,2.0,43.0,1.0,0.0
0.0,1588.0,41.0,5.0,6.0,1.0,0.0,1.0,1.0,30.0,5.0,0.0
0.0,1815.0,36.0,3.0,6.0,0.0,1.0,3.0,3.0,36.0,4.0,0.0
0.0,13602.0,41.0,3.0,1.0,0.0,1.0,2.0,2.0,30.0,4.0,0.0
0.0,3664.0,39.0,5.0,2.0,1.0,0.0,4.0,1.0,36.0,3.0,0.0
0.0,3266.0,42.0,3.0,3.0,0.0,1.0,1.0,2.0,35.0,4.0,1900.0
0.0,28687.0,41.0,4.0,6.0,0.0,1.0,3.0,1.0,32.0,2.0,1607.0
0.0,1781.0,47.0,3.0,0.0,1.0,0.0,4.0,1.0,35.0,6.0,0.0
0.0,2423.0,40.0,2.0,2.0,1.0,0.0,4.0,1.0,36.0,3.0,1674.0
0.0,1871.0,42.0,4.0,3.0,0.0,1.0,2.0,3.0,36.0,4.0,0.0
0.0,1883.0,49.0,0.0,3.0,0.0,1.0,3.0,2.0,43.0,6.0,1295.0
0.0,3277.0,50.0,1.0,2.0,1.0,0.0,4.0,2.0,37.0,4.0,2481.0
0.0,7616.0,46.0,3.0,0.0,1.0,0.0,4.0,2.0,42.0,3.0,1251.0
3.0,34516.0,43.0,3.0,2.0,1.0,0.0,5.0,3.0,33.0,3.0,1858.0
0.0,1515.0,46.0,3.0,3.0,1.0,0.0,4.0,3.0,41.0,2.0,0.0
0.0,4460.0,65.0,0.0,2.0,1.0,0.0,4.0,1.0,56.0,6.0,1262.0
0.0,10600.0,39.0,2.0,0.0,1.0,0.0,5.0,2.0,35.0,6.0,598.0
0.0,2009.0,45.0,1.0,2.0,0.0,1.0,4.0,1.0,33.0,4.0,1795.0
0.0,7135.0,45.0,3.0,5.0,0.0,1.0,0.0,2.0,35.0,2.0,2517.0
0.0,3214.0,39.0,1.0,0.0,1.0,0.0,4.0,1.0,22.0,3.0,2257.0
0.0,34516.0,44.0,2.0,2.0,0.0,1.0,3.0,2.0,31.0,5.0,1311.0
0.0,8171.0,48.0,2.0,2.0,1.0,0.0,5.0,2.0,43.0,5.0,852.0
0.0,17228.0,43.0,4.0,3.0,0.0,1.0,0.0,1.0,30.0,3.0,1331.0
0.0,24965.0,38.0,1.0,3.0,1.0,0.0,5.0,2.0,27.0,2.0,2517.0
0.0,9033.0,63.0,0.0,0.0,0.0,1.0,3.0,2.0,56.0,6.0,0.0
3.0,17894.0,32.0,1.0,6.0,0.0,1.0,1.0,2.0,16.0,3.0,2517.0
0.0,1451.0,47.0,3.0,2.0,1.0,0.0,4.0,1.0,27.0,3.0,0.0
0.0,9149.0,58.0,2.0,5.0,0.0,1.0,3.0,1.0,46.0,6.0,1806.0
0.0,2515.0,41.0,4.0,1.0,0.0,1.0,4.0,3.0,31.0,6.0,1767.0
0.0,21148.0,47.0,4.0,5.0,0.0,1.0,3.0,1.0,40.0,5.0,1746.0
0.0,16317.0,38.0,3.0,0.0,0.0,1.0,2.0,2.0,18.0,5.0,0.0
0.0,20241.0,38.0,2.0,6.0,0.0,1.0,3.0,2.0,28.0,4.0,1203.0
0.0,1617.0,34.0,3.0,4.0,1.0,0.0,5.0,2.0,29.0,3.0,1347.0
0.0,7567.0,52.0,2.0,3.0,0.0,1.0,2.0,2.0,45.0,5.0,1173.0
0.0,2888.0,47.0,4.0,3.0,0.0,1.0,3.0,1.0,37.0,5.0,0.0
0.0,29200.0,54.0,3.0,2.0,0.0,1.0,3.0,2.0,38.0,4.0,1310.0
0.0,16791.0,57.0,3.0,0.0,0.0,1.0,2.0,3.0,50.0,6.0,1181.0
0.0,2711.0,46.0,1.0,6.0,1.0,0.0,4.0,2.0,40.0,6.0,1793.0
0.0,8823.0,39.0,2.0,3.0,0.0,1.0,3.0,1.0,34.0,6.0,1541.0
0.0,1930.0,62.0,1.0,3.0,1.0,0.0,4.0,2.0,36.0,2.0,0.0
0.0,7522.0,50.0,1.0,6.0,0.0,1.0,0.0,1.0,40.0,3.0,1057.0
0.0,8464.0,42.0,5.0,2.0,1.0,0.0,4.0,2.0,36.0,4.0,1002.0
0.0,1479.0,59.0,0.0,3.0,0.0,1.0,4.0,1.0,47.0,6.0,787.0
3.0,22361.0,40.0,3.0,0.0,1.0,0.0,1.0,2.0,28.0,2.0,1873.0
0.0,4821.0,41.0,5.0,2.0,0.0,1.0,2.0,2.0,28.0,5.0,1426.0
0.0,13882.0,31.0,2.0,4.0,1.0,0.0,5.0,3.0,13.0,5.0,0.0
0.0,4959.0,42.0,3.0,4.0,1.0,0.0,4.0,1.0,36.0,6.0,1483.0
0.0,5516.0,57.0,3.0,2.0,0.0,1.0,3.0,1.0,46.0,6.0,2517.0
0.0,2846.0,52.0,2.0,6.0,0.0,1.0,4.0,1.0,36.0,3.0,1606.0
0.0,1438.3,51.0,1.0,2.0,1.0,0.0,4.0,1.0,39.0,5.0,0.0
0.0,3343.0,49.0,4.0,1.0,0.0,1.0,2.0,1.0,44.0,3.0,1581.0
0.0,7327.0,56.0,2.0,3.0,0.0,1.0,0.0,2.0,46.0,2.0,0.0
0.0,4382.0,48.0,2.0,6.0,1.0,0.0,5.0,1.0,38.0,6.0,0.0
0.0,9070.0,61.0,1.0,2.0,0.0,1.0,5.0,2.0,54.0,1.0,2097.0
0.0,9264.0,49.0,3.0,3.0,0.0,1.0,2.0,1.0,39.0,4.0,629.0
0.0,7272.0,53.0,2.0,3.0,0.0,1.0,0.0,1.0,41.0,4.0,2037.0
0.0,2986.0,62.0,2.0,2.0,1.0,0.0,4.0,1.0,51.0,6.0,1632.0
0.0,23058.0,57.0,2.0,5.0,0.0,1.0,2.0,2.0,36.0,1.0,1534.0
0.0,10817.0,52.0,0.0,2.0,0.0,1.0,2.0,2.0,46.0,4.0,1142.0
0.0,2514.0,48.0,2.0,1.0,1.0,0.0,4.0,1.0,36.0,4.0,2090.0
3.0,13399.0,60.0,1.0,3.0,0.0,1.0,4.0,1.0,55.0,2.0,1456.0
0.0,29898.0,37.0,3.0,6.0,0.0,1.0,3.0,2.0,22.0,4.0,1414.0
0.0,2148.0,38.0,1.0,3.0,1.0,0.0,1.0,2.0,36.0,1.0,1103.0
0.0,3585.0,27.0,0.0,2.0,0.0,1.0,4.0,2.0,13.0,2.0,2420.0
0.0,5903.0,60.0,1.0,2.0,1.0,0.0,1.0,1.0,42.0,5.0,1335.0
0.0,4028.0,45.0,3.0,5.0,1.0,0.0,5.0,2.0,36.0,3.0,710.0
3.0,16547.0,46.0,2.0,0.0,0.0,1.0,1.0,1.0,34.0,5.0,0.0
0.0,3422.0,56.0,1.0,3.0,1.0,0.0,4.0,2.0,36.0,3.0,2517.0
0.0,2397.0,43.0,4.0,2.0,1.0,0.0,4.0,3.0,30.0,3.0,2151.0
0.0,6074.0,48.0,2.0,5.0,1.0,0.0,5.0,1.0,35.0,2.0,0.0
0.0,1438.3,41.0,4.0,3.0,1.0,0.0,5.0,2.0,36.0,4.0,0.0
0.0,16763.0,50.0,2.0,5.0,1.0,0.0,5.0,1.0,44.0,6.0,0.0
0.0,31832.0,37.0,2.0,5.0,0.0,1.0,3.0,3.0,18.0,1.0,518.0
0.0,14566.0,43.0,1.0,0.0,0.0,1.0,3.0,1.0,23.0,5.0,1045.0
0.0,1555.0,38.0,2.0,1.0,1.0,0.0,4.0,2.0,31.0,6.0,986.0
3.0,34516.0,38.0,3.0,6.0,0.0,1.0,3.0,2.0,36.0,2.0,2008.0
0.0,18178.0,50.0,4.0,4.0,1.0,0.0,5.0,1.0,41.0,6.0,0.0
0.0,4761.0,39.0,2.0,2.0,0.0,1.0,2.0,1.0,23.0,5.0,1561.0
0.0,6741.0,46.0,4.0,2.0,0.0,1.0,1.0,2.0,41.0,5.0,1745.0
0.0,13894.0,30.0,0.0,3.0,1.0,0.0,5.0,2.0,22.0,1.0,0.0
0.0,10688.0,41.0,2.0,4.0,0.0,1.0,1.0,1.0,36.0,2.0,653.0
0.0,2454.0,57.0,2.0,3.0,1.0,0.0,4.0,2.0,45.0,4.0,1610.0
0.0,2856.0,62.0,1.0,2.0,0.0,1.0,4.0,3.0,36.0,6.0,2517.0
0.0,3230.0,45.0,0.0,6.0,1.0,0.0,4.0,2.0,36.0,6.0,2517.0
